High,Low,Open,Close,Volume,Adj Close
30.64285659790039,30.34000015258789,30.489999771118164,30.572856903076172,123432400.0,26.782711029052734
30.79857063293457,30.464284896850586,30.657142639160156,30.625713348388672,150476200.0,26.829010009765625
30.747142791748047,30.10714340209961,30.625713348388672,30.13857078552246,138040000.0,26.402259826660156
30.285715103149414,29.864286422729492,30.25,30.082857131958008,119282800.0,26.35346031188965
30.285715103149414,29.86571502685547,30.042856216430664,30.28285789489746,111902700.0,26.528663635253906
30.428571701049805,29.77857208251953,30.399999618530273,30.015714645385742,115557400.0,26.294639587402344
29.96714210510254,29.488571166992188,29.88428497314453,29.674285888671875,148614900.0,25.99553680419922
30.132856369018555,29.157142639160156,29.695714950561523,30.092857360839844,151473000.0,26.36221694946289
30.06571388244629,29.860000610351562,30.015714645385742,29.91857147216797,108223500.0,26.209537506103516
30.22857093811035,29.40999984741211,30.132856369018555,29.41857147216797,148516900.0,25.771528244018555
30.74142837524414,29.605714797973633,29.761428833007812,30.719999313354492,182501900.0,26.911611557006836
30.792856216430664,29.928571701049805,30.70142936706543,30.247142791748047,153038200.0,26.49738311767578
30.472856521606445,29.601428985595703,30.297142028808594,29.724285125732422,152038600.0,26.03934097290039
29.64285659790039,28.165714263916016,29.540000915527344,28.25,220441900.0,24.747817993164062
29.242856979370117,28.59857177734375,28.93000030517578,29.010000228881836,266424900.0,25.413599014282227
30.530000686645508,28.940000534057617,29.421428680419922,29.420000076293945,466777500.0,25.77277374267578
30.082857131958008,28.50428581237793,29.549999237060547,29.6971435546875,430642100.0,26.015560150146484
29.35714340209961,28.385713577270508,29.275714874267578,28.469999313354492,293375600.0,24.9405460357666
28.885713577270508,27.178571701049805,28.7257137298584,27.437143325805664,311488100.0,24.035734176635742
28.0,27.328571319580078,27.481428146362305,27.818571090698242,187469100.0,24.369871139526367
28.045713424682617,27.625713348388672,27.98714256286621,27.979999542236328,174585600.0,24.511295318603516
28.600000381469727,27.7742862701416,27.881427764892578,28.461427688598633,153832000.0,24.933032989501953
28.338571548461914,27.367143630981445,28.104286193847656,27.435714721679688,189413000.0,24.034486770629883
28.0,27.264286041259766,27.518571853637695,27.9228572845459,212576700.0,24.461227416992188
28.268571853637695,27.714284896850586,27.95571517944336,27.731428146362305,119567700.0,24.293537139892578
28.214284896850586,27.821428298950195,28.059999465942383,28.027143478393555,158221700.0,24.552589416503906
28.08571434020996,27.751428604125977,27.984285354614258,27.874286651611328,92590400.0,24.418684005737305
28.535715103149414,27.722856521606445,27.84000015258789,28.381427764892578,137586400.0,24.862957000732422
28.805713653564453,27.928571701049805,28.301427841186523,28.625713348388672,163867200.0,25.07695770263672
29.09857177734375,28.788572311401367,28.84857177734375,29.05714225769043,135934400.0,25.45490264892578
29.187143325805664,28.694286346435547,29.170000076293945,28.935714721679688,109099200.0,25.348527908325195
29.12714195251465,28.702857971191406,28.804285049438477,28.989999771118164,105706300.0,25.396085739135742
29.02857208251953,28.729999542236328,28.837142944335938,28.809999465942383,103867400.0,25.2383975982666
28.928571701049805,28.45571517944336,28.90571403503418,28.631427764892578,97640900.0,25.081958770751953
28.761428833007812,27.95857048034668,28.571428298950195,28.15142822265625,143773700.0,24.661466598510742
28.777143478393555,28.26285743713379,28.318571090698242,28.665714263916016,115141600.0,25.11199951171875
28.979999542236328,28.12714195251465,28.1971435546875,28.85714340209961,166281500.0,25.279693603515625
29.309999465942383,28.85714340209961,28.911428451538086,29.231428146362305,126865200.0,25.607582092285156
29.928571701049805,29.350000381469727,29.39285659790039,29.855714797973633,137523400.0,26.154476165771484
30.118572235107422,29.677143096923828,29.989999771118164,29.83571434020996,141636600.0,26.13695526123047
29.981428146362305,29.70571517944336,29.84857177734375,29.904285430908203,93013200.0,26.197019577026367
30.131427764892578,29.804285049438477,29.89714241027832,30.101428985595703,91510300.0,26.369726181030273
31.385713577270508,30.661428451538086,30.70571517944336,31.27857208251953,224905100.0,27.400941848754883
31.441429138183594,31.178571701049805,31.43000030517578,31.297142028808594,107472400.0,27.41720199584961
32.14285659790039,31.12714195251465,31.187143325805664,31.860000610351562,230064800.0,27.910287857055664
32.211429595947266,31.885713577270508,31.9757137298584,32.119998931884766,149054500.0,28.138050079345703
32.21428680419922,31.902856826782227,31.98714256286621,32.21428680419922,101425100.0,28.220651626586914
32.53285598754883,32.25,32.48143005371094,32.371429443359375,104080900.0,28.35831642150879
32.21428680419922,31.464284896850586,32.1971435546875,31.977142333984375,123375700.0,28.012908935546875
32.13999938964844,31.78714370727539,32.02571487426758,32.06428527832031,111727000.0,28.089248657226562
32.349998474121094,31.895713806152344,32.128570556640625,32.01714324951172,112739200.0,28.047943115234375
32.14285659790039,31.801427841186523,32.014286041259766,32.092857360839844,85527400.0,28.114274978637695
32.17714309692383,31.604286193847656,32.112857818603516,31.75,139861400.0,27.813920974731445
32.28571319580078,31.450000762939453,31.49571418762207,32.10714340209961,114104900.0,28.12679100036621
32.682857513427734,32.014286041259766,32.23428726196289,32.62285614013672,150607800.0,28.578577041625977
32.88571548461914,32.501426696777344,32.52000045776367,32.76714324951172,149445100.0,28.70496940612793
32.9957160949707,32.32143020629883,32.98857116699219,32.378570556640625,135571100.0,28.36456298828125
33.13571548461914,32.650001525878906,32.7071418762207,32.985713958740234,160218800.0,28.89644432067871
33.40999984741211,33.08856964111328,33.28571319580078,33.198570251464844,135186100.0,29.08291244506836
33.92571258544922,33.46428680419922,33.79999923706055,33.69285583496094,131827500.0,29.515914916992188
